1.000000,1.000000,2.653853
1.000000,2.000000,-0.647214
1.000000,3.000000,5.441408
2.000000,1.000000,2.736273
2.000000,2.000000,0.349527
2.000000,3.000000,5.100574
3.000000,1.000000,2.811381
3.000000,2.000000,1.347106
3.000000,3.000000,4.251869
4.000000,1.000000,2.879291
4.000000,2.000000,2.345508
4.000000,3.000000,2.903217
5.000000,1.000000,2.940002
5.000000,2.000000,3.344735
5.000000,3.000000,1.054618
6.000000,1.000000,2.993514
6.000000,2.000000,4.344785
6.000000,3.000000,-1.293929
7.000000,1.000000,3.039828
7.000000,2.000000,5.345659
7.000000,3.000000,-4.142423
8.000000,1.000000,3.078944
8.000000,2.000000,6.347358
8.000000,3.000000,-7.490865
9.000000,1.000000,3.110861
9.000000,2.000000,7.349880
9.000000,3.000000,-11.339254
10.000000,1.000000,3.135580
10.000000,2.000000,8.353227
10.000000,3.000000,-15.687591
11.000000,1.000000,3.153100
11.000000,2.000000,9.357397
11.000000,3.000000,-20.535876
12.000000,1.000000,3.163422
12.000000,2.000000,10.362391
12.000000,3.000000,-25.884107
13.000000,1.000000,3.166545
13.000000,2.000000,11.368209
13.000000,3.000000,-31.732286
14.000000,1.000000,3.162470
14.000000,2.000000,12.374852
14.000000,3.000000,-38.080413
15.000000,1.000000,3.151196
15.000000,2.000000,13.382318
15.000000,3.000000,-44.928487
16.000000,1.000000,3.132724
16.000000,2.000000,14.390608
16.000000,3.000000,-52.276509
17.000000,1.000000,3.107054
17.000000,2.000000,15.399722
17.000000,3.000000,-60.124478
18.000000,1.000000,3.074185
18.000000,2.000000,16.409660
18.000000,3.000000,-68.472395
19.000000,1.000000,3.034117
19.000000,2.000000,17.420423
19.000000,3.000000,-77.320259
20.000000,1.000000,2.986851
20.000000,2.000000,18.432009
20.000000,3.000000,-86.668071
21.000000,1.000000,2.932387
21.000000,2.000000,19.444419
21.000000,3.000000,-96.515831
22.000000,1.000000,2.870724
22.000000,2.000000,20.457653
22.000000,3.000000,-106.863537
23.000000,1.000000,2.801862
23.000000,2.000000,21.471711
23.000000,3.000000,-117.711191
24.000000,1.000000,2.725803
24.000000,2.000000,22.486593
24.000000,3.000000,-129.058793
25.000000,1.000000,2.642544
25.000000,2.000000,23.502299
25.000000,3.000000,-140.906343
26.000000,1.000000,2.552087
26.000000,2.000000,24.518829
26.000000,3.000000,-153.253840
27.000000,1.000000,2.454432
27.000000,2.000000,25.536183
27.000000,3.000000,-166.101283
28.000000,1.000000,2.349578
28.000000,2.000000,26.554361
28.000000,3.000000,-179.448675
29.000000,1.000000,2.237526
29.000000,2.000000,27.573363
29.000000,3.000000,-193.296015
30.000000,1.000000,2.118276
30.000000,2.000000,28.593189
30.000000,3.000000,-207.643302
31.000000,1.000000,1.991826
31.000000,2.000000,29.613839
31.000000,3.000000,-222.490536
32.000000,1.000000,1.858179
32.000000,2.000000,30.635313
32.000000,3.000000,-237.837717
33.000000,1.000000,1.717333
33.000000,2.000000,31.657611
33.000000,3.000000,-253.684847
34.000000,1.000000,1.569288
34.000000,2.000000,32.680733
34.000000,3.000000,-270.031924
35.000000,1.000000,1.414045
35.000000,2.000000,33.704679
35.000000,3.000000,-286.878948
36.000000,1.000000,1.251604
36.000000,2.000000,34.729449
36.000000,3.000000,-304.225919
37.000000,1.000000,1.081964
37.000000,2.000000,35.755042
37.000000,3.000000,-322.072838
38.000000,1.000000,0.905125
38.000000,2.000000,36.781460
38.000000,3.000000,-340.419705
39.000000,1.000000,0.721088
39.000000,2.000000,37.808702
39.000000,3.000000,-359.266520
40.000000,1.000000,0.529853
40.000000,2.000000,38.836768
40.000000,3.000000,-378.613282
41.000000,1.000000,0.331419
41.000000,2.000000,39.865658
41.000000,3.000000,-398.459990
42.000000,1.000000,0.125787
42.000000,2.000000,40.895371
42.000000,3.000000,-418.806647
43.000000,1.000000,-0.087044
43.000000,2.000000,41.925909
43.000000,3.000000,-439.653252
44.000000,1.000000,-0.307073
44.000000,2.000000,42.957271
44.000000,3.000000,-460.999804
45.000000,1.000000,-0.534301
45.000000,2.000000,43.989456
45.000000,3.000000,-482.846303
46.000000,1.000000,-0.768727
46.000000,2.000000,45.022466
46.000000,3.000000,-505.192749
47.000000,1.000000,-1.010352
47.000000,2.000000,46.056300
47.000000,3.000000,-528.039144
48.000000,1.000000,-1.259175
48.000000,2.000000,47.090957
48.000000,3.000000,-551.385486
49.000000,1.000000,-1.515196
49.000000,2.000000,48.126439
49.000000,3.000000,-575.231775
50.000000,1.000000,-1.778417
50.000000,2.000000,49.162744
50.000000,3.000000,-599.578012
51.000000,1.000000,-2.048835
51.000000,2.000000,50.199874
51.000000,3.000000,-624.424196
52.000000,1.000000,-2.326452
52.000000,2.000000,51.237828
52.000000,3.000000,-649.770328
53.000000,1.000000,-2.611268
53.000000,2.000000,52.276605
53.000000,3.000000,-675.616407
54.000000,1.000000,-2.903281
54.000000,2.000000,53.316207
54.000000,3.000000,-701.962434
55.000000,1.000000,-3.202494
55.000000,2.000000,54.356632
55.000000,3.000000,-728.808409
56.000000,1.000000,-3.508905
56.000000,2.000000,55.397882
56.000000,3.000000,-756.154330
57.000000,1.000000,-3.822514
57.000000,2.000000,56.439955
57.000000,3.000000,-784.000199
58.000000,1.000000,-4.143322
58.000000,2.000000,57.482852
58.000000,3.000000,-812.346016
59.000000,1.000000,-4.471328
59.000000,2.000000,58.526574
59.000000,3.000000,-841.191781
60.000000,1.000000,-4.806533
60.000000,2.000000,59.571119
60.000000,3.000000,-870.537493
61.000000,1.000000,-5.148936
61.000000,2.000000,60.616489
61.000000,3.000000,-900.383151
62.000000,1.000000,-5.498538
62.000000,2.000000,61.662682
62.000000,3.000000,-930.728758
63.000000,1.000000,-5.855338
63.000000,2.000000,62.709699
63.000000,3.000000,-961.574312
64.000000,1.000000,-6.219337
64.000000,2.000000,63.757541
64.000000,3.000000,-992.919814
65.000000,1.000000,-6.590534
65.000000,2.000000,64.806206
65.000000,3.000000,-1024.765264
66.000000,1.000000,-6.968929
66.000000,2.000000,65.855695
66.000000,3.000000,-1057.110660
67.000000,1.000000,-7.354523
67.000000,2.000000,66.906008
67.000000,3.000000,-1089.956004
68.000000,1.000000,-7.747316
68.000000,2.000000,67.957146
68.000000,3.000000,-1123.301296
69.000000,1.000000,-8.147307
69.000000,2.000000,69.009107
69.000000,3.000000,-1157.146536
70.000000,1.000000,-8.554496
70.000000,2.000000,70.061892
70.000000,3.000000,-1191.491723
71.000000,1.000000,-8.968884
71.000000,2.000000,71.115501
71.000000,3.000000,-1226.336856
72.000000,1.000000,-9.390471
72.000000,2.000000,72.169934
72.000000,3.000000,-1261.681938
73.000000,1.000000,-9.819256
73.000000,2.000000,73.225192
